index,nodeid,testname,iodepth,device,count,mean_mean,mean_min,stdev_mean,stdev_max,disk_type,disk_name,disk_model,units
8391,ms0211,write,4096,/dev/sda2,56,119786.625,117891.0,3448.61797801,13230.3,SSD,/dev/sda,XR0120GEBLT,KB/s
8390,ms0211,write,1,/dev/sda2,56,1983.57946429,1978.74,14.2038019478,35.0246,SSD,/dev/sda,XR0120GEBLT,KB/s
8389,ms0211,read,4096,/dev/sda2,56,192428.982143,189013.0,1980.23075939,2213.61,SSD,/dev/sda,XR0120GEBLT,KB/s
8388,ms0211,read,1,/dev/sda2,56,75152.8125,70786.9,2311.69606977,16702.1,SSD,/dev/sda,XR0120GEBLT,KB/s
8387,ms0211,randwrite,4096,/dev/sda2,56,1994.91839286,1990.69,57.4880413475,64.9428,SSD,/dev/sda,XR0120GEBLT,KB/s
8133,ms0122,read,4096,/dev/sda2,55,180899.581818,169168.0,2321.10155942,3665.74,SSD,/dev/sda,XR0120GEBLT,KB/s
8130,ms0122,randwrite,1,/dev/sda2,55,2000.60381818,1986.21,21.9282482556,116.9,SSD,/dev/sda,XR0120GEBLT,KB/s
8131,ms0122,randwrite,4096,/dev/sda2,55,2013.43545455,2006.11,58.5850990023,65.7328,SSD,/dev/sda,XR0120GEBLT,KB/s
8132,ms0122,read,1,/dev/sda2,55,74903.1381818,70602.5,2620.95380154,16761.5,SSD,/dev/sda,XR0120GEBLT,KB/s
8128,ms0122,randread,1,/dev/sda2,55,73949.2672727,73290.4,36801.6584478,37098.4,SSD,/dev/sda,XR0120GEBLT,KB/s
8134,ms0122,write,1,/dev/sda2,55,2001.69309091,1996.53,16.1031561995,20.1829,SSD,/dev/sda,XR0120GEBLT,KB/s
8135,ms0122,write,4096,/dev/sda2,55,120658.927273,118410.0,4692.45039795,13830.1,SSD,/dev/sda,XR0120GEBLT,KB/s
8129,ms0122,randread,4096,/dev/sda2,55,98053.6818182,97837.1,63180.4857331,63635.6,SSD,/dev/sda,XR0120GEBLT,KB/s
6637,clnode096,randwrite,1,/dev/sdb,54,1724.09407407,1672.49,113.492625324,122.147,HDD,/dev/sdb,ST91000640NS,KB/s
6638,clnode096,randwrite,4096,/dev/sda4,54,1657.33074074,1427.83,120.515089596,145.16,HDD,/dev/sda,ST91000640NS,KB/s
6647,clnode096,write,4096,/dev/sdb,54,106423.814815,105841.0,5550.64278693,6637.04,HDD,/dev/sdb,ST91000640NS,KB/s
6646,clnode096,write,4096,/dev/sda4,54,105659.87037,105246.0,9177.21439363,10563.7,HDD,/dev/sda,ST91000640NS,KB/s
6639,clnode096,randwrite,4096,/dev/sdb,54,1845.53555556,1802.62,113.947951722,118.316,HDD,/dev/sdb,ST91000640NS,KB/s
6635,clnode096,randread,4096,/dev/sdb,54,1863.07,1809.72,166.475928518,175.891,HDD,/dev/sdb,ST91000640NS,KB/s
6634,clnode096,randread,4096,/dev/sda4,54,1843.59333333,1764.96,168.461128318,185.004,HDD,/dev/sda,ST91000640NS,KB/s
6633,clnode096,randread,1,/dev/sdb,54,647.556944444,606.219,33.0536903747,39.2243,HDD,/dev/sdb,ST91000640NS,KB/s
6632,clnode096,randread,1,/dev/sda4,54,647.96187037,625.873,33.0969196055,36.5836,HDD,/dev/sda,ST91000640NS,KB/s
6640,clnode096,read,1,/dev/sda4,54,59207.6888889,57767.2,1691.11311253,3335.32,HDD,/dev/sda,ST91000640NS,KB/s
9335,ms0439,write,4096,/dev/sda2,54,120825.240741,101067.0,3109.06562654,17345.6,SSD,/dev/sda,XR0120GEBLT,KB/s
9334,ms0439,write,1,/dev/sda2,54,1987.63740741,1926.08,16.6499981099,74.9964,SSD,/dev/sda,XR0120GEBLT,KB/s
9333,ms0439,read,4096,/dev/sda2,54,190873.648148,116480.0,7244.97654597,51167.9,SSD,/dev/sda,XR0120GEBLT,KB/s
9332,ms0439,read,1,/dev/sda2,54,74395.8185185,43846.6,4158.76822005,17476.6,SSD,/dev/sda,XR0120GEBLT,KB/s
9331,ms0439,randwrite,4096,/dev/sda2,54,1999.63962963,1983.35,57.668093428,64.7936,SSD,/dev/sda,XR0120GEBLT,KB/s
9330,ms0439,randwrite,1,/dev/sda2,54,1985.88962963,1919.2,13.3385836069,31.1586,SSD,/dev/sda,XR0120GEBLT,KB/s
9329,ms0439,randread,4096,/dev/sda2,54,97411.3981481,61639.4,62631.8363423,63407.0,SSD,/dev/sda,XR0120GEBLT,KB/s
9328,ms0439,randread,1,/dev/sda2,54,73369.5981481,44622.9,36497.2068884,37142.8,SSD,/dev/sda,XR0120GEBLT,KB/s
6641,clnode096,read,1,/dev/sdb,54,59083.8722222,57641.0,1629.07326658,2043.25,HDD,/dev/sdb,ST91000640NS,KB/s
6642,clnode096,read,4096,/dev/sda4,54,112868.462963,112671.0,6015.59728357,6399.36,HDD,/dev/sda,ST91000640NS,KB/s
6643,clnode096,read,4096,/dev/sdb,54,111978.722222,110665.0,4919.28975999,6191.46,HDD,/dev/sdb,ST91000640NS,KB/s
6644,clnode096,write,1,/dev/sda4,54,55621.2777778,52927.6,1442.84983382,1760.94,HDD,/dev/sda,ST91000640NS,KB/s
6645,clnode096,write,1,/dev/sdb,54,54025.7574074,53124.7,1491.54650406,1995.78,HDD,/dev/sdb,ST91000640NS,KB/s
6636,clnode096,randwrite,1,/dev/sda4,54,1606.71814815,1375.22,100.777304094,120.355,HDD,/dev/sda,ST91000640NS,KB/s
5952,clnode053,read,1,/dev/sda4,52,58833.3980769,57477.8,1660.13880798,2075.88,HDD,/dev/sda,ST91000640NS,KB/s
5944,clnode053,randread,1,/dev/sda4,52,603.709903846,556.05,41.6699265004,49.8528,HDD,/dev/sda,ST91000640NS,KB/s
5953,clnode053,read,1,/dev/sdb,52,59165.1269231,57784.5,1588.32447066,2098.9,HDD,/dev/sdb,ST91000640NS,KB/s
5945,clnode053,randread,1,/dev/sdb,52,597.229480769,496.091,34.7203323635,39.1391,HDD,/dev/sdb,ST91000640NS,KB/s
5959,clnode053,write,4096,/dev/sdb,52,105292.153846,104660.0,5513.78207615,6285.27,HDD,/dev/sdb,ST91000640NS,KB/s
5958,clnode053,write,4096,/dev/sda4,52,103455.326923,102679.0,8647.78865829,10029.4,HDD,/dev/sda,ST91000640NS,KB/s
5957,clnode053,write,1,/dev/sdb,52,53851.0096154,53025.5,1428.82937955,1722.45,HDD,/dev/sdb,ST91000640NS,KB/s
5956,clnode053,write,1,/dev/sda4,52,55673.9153846,52872.3,1443.60851644,1741.53,HDD,/dev/sda,ST91000640NS,KB/s
5954,clnode053,read,4096,/dev/sda4,52,110624.5,110062.0,4857.27999463,5427.59,HDD,/dev/sda,ST91000640NS,KB/s
5955,clnode053,read,4096,/dev/sdb,52,111617.057692,111506.0,4202.89259241,4473.84,HDD,/dev/sdb,ST91000640NS,KB/s
5951,clnode053,randwrite,4096,/dev/sdb,52,1779.02096154,1682.89,109.67700046,115.274,HDD,/dev/sdb,ST91000640NS,KB/s
5950,clnode053,randwrite,4096,/dev/sda4,52,1663.11134615,1460.64,122.36620431,139.663,HDD,/dev/sda,ST91000640NS,KB/s
5949,clnode053,randwrite,1,/dev/sdb,52,1684.98076923,1579.67,93.2313526752,102.967,HDD,/dev/sdb,ST91000640NS,KB/s
5948,clnode053,randwrite,1,/dev/sda4,52,1612.01038462,1419.71,104.374087221,146.791,HDD,/dev/sda,ST91000640NS,KB/s
5947,clnode053,randread,4096,/dev/sdb,52,1778.05538462,1605.8,164.058084478,174.953,HDD,/dev/sdb,ST91000640NS,KB/s
5946,clnode053,randread,4096,/dev/sda4,52,1707.00480769,1653.83,161.711931944,175.566,HDD,/dev/sda,ST91000640NS,KB/s
6391,clnode080,write,4096,/dev/sdb,51,104922.156863,103917.0,5884.33873848,7063.43,HDD,/dev/sdb,ST91000640NS,KB/s
6383,clnode080,randwrite,4096,/dev/sdb,51,1836.69490196,1764.86,116.883418915,124.842,HDD,/dev/sdb,ST91000640NS,KB/s
6390,clnode080,write,4096,/dev/sda4,51,103869.980392,103021.0,7821.04350814,9176.57,HDD,/dev/sda,ST91000640NS,KB/s
6389,clnode080,write,1,/dev/sdb,51,54253.7666667,53076.4,1499.79912373,2055.69,HDD,/dev/sdb,ST91000640NS,KB/s
6388,clnode080,write,1,/dev/sda4,51,55254.6392157,52812.9,1456.00522163,1807.12,HDD,/dev/sda,ST91000640NS,KB/s
6386,clnode080,read,4096,/dev/sda4,51,110909.54902,110442.0,3896.08077265,4364.03,HDD,/dev/sda,ST91000640NS,KB/s
6385,clnode080,read,1,/dev/sdb,51,58915.8313725,57864.1,1627.90251431,2013.77,HDD,/dev/sdb,ST91000640NS,KB/s
6384,clnode080,read,1,/dev/sda4,51,58748.7372549,57708.8,1657.0987505,2248.76,HDD,/dev/sda,ST91000640NS,KB/s
6387,clnode080,read,4096,/dev/sdb,51,110998.294118,110438.0,4933.03407988,5928.75,HDD,/dev/sdb,ST91000640NS,KB/s
6382,clnode080,randwrite,4096,/dev/sda4,51,1791.08215686,1742.85,127.086231457,146.576,HDD,/dev/sda,ST91000640NS,KB/s
6380,clnode080,randwrite,1,/dev/sda4,51,1701.96941176,1649.64,106.035777973,119.614,HDD,/dev/sda,ST91000640NS,KB/s
6379,clnode080,randread,4096,/dev/sdb,51,1892.57686275,1720.3,159.106640619,171.299,HDD,/dev/sdb,ST91000640NS,KB/s
6378,clnode080,randread,4096,/dev/sda4,51,1820.67784314,1743.28,169.478005519,182.21,HDD,/dev/sda,ST91000640NS,KB/s
6377,clnode080,randread,1,/dev/sdb,51,657.727607843,587.744,33.1247386005,40.056,HDD,/dev/sdb,ST91000640NS,KB/s
6376,clnode080,randread,1,/dev/sda4,51,646.346627451,612.376,33.2470325938,37.532,HDD,/dev/sda,ST91000640NS,KB/s
6381,clnode080,randwrite,1,/dev/sdb,51,1684.80627451,1615.03,111.151177478,119.163,HDD,/dev/sdb,ST91000640NS,KB/s
2623,c220g2-010823,randwrite,1,/dev/sdb,50,2461.1692,2257.66,145.113792323,290.905,HDD,/dev/sdb,HUC101212CSS600,KB/s
2626,c220g2-010823,randwrite,4096,/dev/sdb,50,2725.4016,2701.89,131.584739611,144.852,HDD,/dev/sdb,HUC101212CSS600,KB/s
2625,c220g2-010823,randwrite,4096,/dev/sda4,50,2633.6386,2619.8,145.073628452,186.558,HDD,/dev/sda,HUC101212CSS600,KB/s
2624,c220g2-010823,randwrite,1,/dev/sdc,50,80665.68,77498.7,1412.80467206,2371.06,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2620,c220g2-010823,randread,4096,/dev/sdb,50,3098.4774,3052.65,131.132501487,138.678,HDD,/dev/sdb,HUC101212CSS600,KB/s
2622,c220g2-010823,randwrite,1,/dev/sda4,50,2431.77,2211.37,107.529065128,285.845,HDD,/dev/sda,HUC101212CSS600,KB/s
2621,c220g2-010823,randread,4096,/dev/sdc,50,305476.7,305133.0,4361.32685856,4512.67,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2628,c220g2-010823,read,1,/dev/sda4,50,108432.462,97038.9,3318.38528791,5575.55,HDD,/dev/sda,HUC101212CSS600,KB/s
2619,c220g2-010823,randread,4096,/dev/sda4,50,2768.3112,2711.52,144.585296783,170.073,HDD,/dev/sda,HUC101212CSS600,KB/s
2618,c220g2-010823,randread,1,/dev/sdc,50,31054.964,30844.9,263.878782017,290.823,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2627,c220g2-010823,randwrite,4096,/dev/sdc,50,232743.38,230605.0,4498.45061377,5576.12,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2632,c220g2-010823,read,4096,/dev/sdb,50,179518.38,176880.0,8004.75265903,9906.88,HDD,/dev/sdb,HUC101212CSS600,KB/s
2629,c220g2-010823,read,1,/dev/sdb,50,108619.28,97144.5,2843.01637057,4731.66,HDD,/dev/sdb,HUC101212CSS600,KB/s
2630,c220g2-010823,read,1,/dev/sdc,50,88413.362,81240.4,1856.37869644,2921.62,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2631,c220g2-010823,read,4096,/dev/sda4,50,175200.48,171797.0,7891.04989204,11971.1,HDD,/dev/sda,HUC101212CSS600,KB/s
2633,c220g2-010823,read,4096,/dev/sdc,50,495183.42,479544.0,3086.2576216,7946.39,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2634,c220g2-010823,write,1,/dev/sda4,50,88351.726,75982.7,3939.4654804,7441.89,HDD,/dev/sda,HUC101212CSS600,KB/s
2635,c220g2-010823,write,1,/dev/sdb,50,89127.966,57113.2,1990.21544212,3074.35,HDD,/dev/sdb,HUC101212CSS600,KB/s
2636,c220g2-010823,write,1,/dev/sdc,50,78936.182,72828.9,1170.04853838,2091.62,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2637,c220g2-010823,write,4096,/dev/sda4,50,178186.02,176725.0,14833.8527134,17372.1,HDD,/dev/sda,HUC101212CSS600,KB/s
2638,c220g2-010823,write,4096,/dev/sdb,50,182708.56,181380.0,6984.46321602,7984.88,HDD,/dev/sdb,HUC101212CSS600,KB/s
2639,c220g2-010823,write,4096,/dev/sdc,50,446095.38,431373.0,25732.5776481,30289.9,SSD,/dev/sdc,INTEL SSDSC2BB48,KB/s
2617,c220g2-010823,randread,1,/dev/sdb,50,936.97826,934.088,40.338026347,53.425,HDD,/dev/sdb,HUC101212CSS600,KB/s
2616,c220g2-010823,randread,1,/dev/sda4,50,937.1698,935.387,35.6890662407,37.4028,HDD,/dev/sda,HUC101212CSS600,KB/s
